mean_metric_score,std_metric_score,split_type,mol_prop,model_name,metric_name
1.8177007586684721,0.32227080395698604,scaffold,MDR1,RF,RMSE
1.3198662571170217,0.21240810841672567,scaffold,MDR1,RF,MAE
0.6843375213501228,0.1594581231668849,scaffold,MDR1,RF,R2
0.8277254029589414,0.10407069141615488,scaffold,MDR1,RF,Pearson_R
1.5941760378248444,0.21322487080425417,scaffold,CYP3A4,RF,RMSE
1.151838864156941,0.14244218533464384,scaffold,CYP3A4,RF,MAE
0.3951123624067699,0.143619342185899,scaffold,CYP3A4,RF,R2
0.6446861775770333,0.08300861048276785,scaffold,CYP3A4,RF,Pearson_R
1.6763481688771396,0.13163541711151852,scaffold,CYP2D6,RF,RMSE
1.2583655419107003,0.07961138387719645,scaffold,CYP2D6,RF,MAE
0.2777179932142669,0.05847616005035668,scaffold,CYP2D6,RF,R2
0.5359346218754814,0.055425614744844476,scaffold,CYP2D6,RF,Pearson_R
1.953847416901456,0.2722479445822473,scaffold,MOR,RF,RMSE
1.4133018420769676,0.1832375762299553,scaffold,MOR,RF,MAE
0.5564704520935654,0.11563258930975685,scaffold,MOR,RF,R2
0.751909150374095,0.07135906275638572,scaffold,MOR,RF,Pearson_R
1.941926818829377,0.22109945544465573,scaffold,DOR,RF,RMSE
1.4269255038374504,0.1706657581051744,scaffold,DOR,RF,MAE
0.5851085429254665,0.09592078290233969,scaffold,DOR,RF,R2
0.7720543664826356,0.0583220545777913,scaffold,DOR,RF,Pearson_R
2.042248684080894,0.18839770758107816,scaffold,KOR,RF,RMSE
1.531838604588012,0.13849269381013107,scaffold,KOR,RF,MAE
0.5918295929757822,0.06936845563216287,scaffold,KOR,RF,R2
0.7744262196579114,0.04367355670783137,scaffold,KOR,RF,Pearson_R
2.469717111627586,0.41038487679098745,scaffold,MDR1,molbert,RMSE
1.9089221359433803,0.24059385563354882,scaffold,MDR1,molbert,MAE
0.4443538955277639,0.19881373920814416,scaffold,MDR1,molbert,R2
0.7260605741374709,0.13657835514671232,scaffold,MDR1,molbert,Pearson_R
1.8156237026588078,0.17794787694281386,scaffold,CYP3A4,molbert,RMSE
1.390134866483766,0.12755954680273732,scaffold,CYP3A4,molbert,MAE
0.22127484481395948,0.10102973122527174,scaffold,CYP3A4,molbert,R2
0.4823680785161328,0.09821784411199813,scaffold,CYP3A4,molbert,Pearson_R
1.8345575284454156,0.17818250066010377,scaffold,CYP2D6,molbert,RMSE
1.4119503125601574,0.10824620247119934,scaffold,CYP2D6,molbert,MAE
0.1348786000648671,0.09787915108844514,scaffold,CYP2D6,molbert,R2
0.3796484688651202,0.12588333308458577,scaffold,CYP2D6,molbert,Pearson_R
2.406995312501849,0.2006430731368981,scaffold,MOR,molbert,RMSE
1.8963494846831215,0.1583074132165913,scaffold,MOR,molbert,MAE
0.3363341386922615,0.07027226460312119,scaffold,MOR,molbert,R2
0.5933236389988372,0.06579586415036975,scaffold,MOR,molbert,Pearson_R
2.4231120070363192,0.175261404747963,scaffold,DOR,molbert,RMSE
1.9196110842926195,0.15346912259517603,scaffold,DOR,molbert,MAE
0.357371009202896,0.10885385688434011,scaffold,DOR,molbert,R2
0.6120806049153078,0.08657608339726014,scaffold,DOR,molbert,Pearson_R
2.6149045183383635,0.2201432648914166,scaffold,KOR,molbert,RMSE
2.055865790175959,0.1695781473036888,scaffold,KOR,molbert,MAE
0.32889396747337124,0.10242913132242178,scaffold,KOR,molbert,R2
0.587066162011112,0.08618104626578398,scaffold,KOR,molbert,Pearson_R
3.188616254554898,0.8864683934362945,scaffold,MDR1,grover_base,RMSE
2.3662339574338156,0.6346731584581303,scaffold,MDR1,grover_base,MAE
0.09125391770857323,0.4310511426971733,scaffold,MDR1,grover_base,R2
0.42985806638059404,0.3539446497815199,scaffold,MDR1,grover_base,Pearson_R
2.000640960293723,0.1971767904336817,scaffold,CYP3A4,grover_base,RMSE
1.5477580501783779,0.12822873105795965,scaffold,CYP3A4,grover_base,MAE
0.05997759297478442,0.08088589621377676,scaffold,CYP3A4,grover_base,R2
0.333875238317515,0.15039893734714832,scaffold,CYP3A4,grover_base,Pearson_R
1.9064323766358429,0.1453655778256211,scaffold,CYP2D6,grover_base,RMSE
1.480943004125695,0.10517913549753112,scaffold,CYP2D6,grover_base,MAE
0.06331541374831215,0.09759697105032805,scaffold,CYP2D6,grover_base,R2
0.3130947749238696,0.14843255509444417,scaffold,CYP2D6,grover_base,Pearson_R
2.6288723390388427,0.3242436694000576,scaffold,MOR,grover_base,RMSE
2.1436770501160054,0.3089907711938408,scaffold,MOR,grover_base,MAE
0.20214230713162365,0.16003915120247025,scaffold,MOR,grover_base,R2
0.49581277020746545,0.21348751359805906,scaffold,MOR,grover_base,Pearson_R
2.564762153699893,0.3391150465022633,scaffold,DOR,grover_base,RMSE
2.066111527000898,0.30642638400671807,scaffold,DOR,grover_base,MAE
0.2800647468379644,0.16865033270510765,scaffold,DOR,grover_base,R2
0.5933939276620808,0.18434378514672545,scaffold,DOR,grover_base,Pearson_R
2.6903760003693993,0.3377200292344795,scaffold,KOR,grover_base,RMSE
2.1363434679504456,0.3062105397526141,scaffold,KOR,grover_base,MAE
0.2913192280051919,0.15109024774574373,scaffold,KOR,grover_base,R2
0.6083915999232954,0.09122938613952816,scaffold,KOR,grover_base,Pearson_R
2.021944318409073,0.28902821334159845,scaffold,MDR1,grover_base_rdkit,RMSE
1.5335983250019694,0.21860694343145462,scaffold,MDR1,grover_base_rdkit,MAE
0.6048645316962636,0.19078549774001094,scaffold,MDR1,grover_base_rdkit,R2
0.7907936207212578,0.12142245051500167,scaffold,MDR1,grover_base_rdkit,Pearson_R
1.7798232192452708,0.18309893325194318,scaffold,CYP3A4,grover_base_rdkit,RMSE
1.3374397801371773,0.11804632032808972,scaffold,CYP3A4,grover_base_rdkit,MAE
0.25103859036585513,0.11258474001403428,scaffold,CYP3A4,grover_base_rdkit,R2
0.5152779332806089,0.10013896982011744,scaffold,CYP3A4,grover_base_rdkit,Pearson_R
1.8195222380311518,0.17071259671058278,scaffold,CYP2D6,grover_base_rdkit,RMSE
1.386307950319217,0.11123497159219682,scaffold,CYP2D6,grover_base_rdkit,MAE
0.15044148257742418,0.07371861332740745,scaffold,CYP2D6,grover_base_rdkit,R2
0.415700908827468,0.07736417229368071,scaffold,CYP2D6,grover_base_rdkit,Pearson_R
2.293750219030554,0.22822192289309304,scaffold,MOR,grover_base_rdkit,RMSE
1.7688255512284419,0.17806778443761262,scaffold,MOR,grover_base_rdkit,MAE
0.3962263819003892,0.08735087643273909,scaffold,MOR,grover_base_rdkit,R2
0.6422871075083768,0.06800395484362257,scaffold,MOR,grover_base_rdkit,Pearson_R
2.208637850135388,0.23818146547022576,scaffold,DOR,grover_base_rdkit,RMSE
1.7204251245052689,0.20505981397835038,scaffold,DOR,grover_base_rdkit,MAE
0.46498275522225485,0.11340759656137467,scaffold,DOR,grover_base_rdkit,R2
0.688041435303988,0.08598533647232362,scaffold,DOR,grover_base_rdkit,Pearson_R
2.457223474916604,0.27566205363317614,scaffold,KOR,grover_base_rdkit,RMSE
1.9181114332196298,0.22401482584893673,scaffold,KOR,grover_base_rdkit,MAE
0.40699506452088685,0.126934605977255,scaffold,KOR,grover_base_rdkit,R2
0.6525329573184895,0.09336210029490623,scaffold,KOR,grover_base_rdkit,Pearson_R
1.4539880565781587,0.18987451180363818,random,MDR1,RF,RMSE
0.9523948792261104,0.08842003217479097,random,MDR1,RF,MAE
0.8254254650501238,0.05342850329644327,random,MDR1,RF,R2
0.9125226193322502,0.025570872946105338,random,MDR1,RF,Pearson_R
1.3782010482970748,0.09547447371508745,random,CYP3A4,RF,RMSE
0.9661348486376639,0.045885993507773934,random,CYP3A4,RF,MAE
0.5709955073237054,0.052788202322838,random,CYP3A4,RF,R2
0.7569341794883454,0.035344660811801376,random,CYP3A4,RF,Pearson_R
1.5485411976603911,0.07505692155157406,random,CYP2D6,RF,RMSE
1.1322884411521084,0.04810820696966063,random,CYP2D6,RF,MAE
0.3976010376688226,0.049505478275242855,random,CYP2D6,RF,R2
0.6340776297562785,0.03921390013734958,random,CYP2D6,RF,Pearson_R
1.717865182568128,0.09056787994860668,random,MOR,RF,RMSE
1.2176214866783683,0.05568738537541554,random,MOR,RF,MAE
0.6719755722637977,0.03170159238180302,random,MOR,RF,R2
0.8207520526671814,0.019125862298773756,random,MOR,RF,Pearson_R
1.5963395100397455,0.10363616652817641,random,DOR,RF,RMSE
1.1594235514605533,0.06909334405733943,random,DOR,RF,MAE
0.7277051372289508,0.03345004987303117,random,DOR,RF,R2
0.8541843189432573,0.01998454079688694,random,DOR,RF,Pearson_R
1.7175959413452118,0.08495917697278879,random,KOR,RF,RMSE
1.2588227439358521,0.05639486442444332,random,KOR,RF,MAE
0.7116593216471545,0.03686857338077828,random,KOR,RF,R2
0.8445726162932383,0.021478944103681494,random,KOR,RF,Pearson_R
2.2796898479212326,0.12314334784616551,random,MDR1,molbert,RMSE
1.784891524347106,0.10127846317566083,random,MDR1,molbert,MAE
0.5824161549211913,0.036359552355040105,random,MDR1,molbert,R2
0.8070503815078972,0.033259849214951294,random,MDR1,molbert,Pearson_R
1.7971422713254201,0.08517791839026405,random,CYP3A4,molbert,RMSE
1.3638425326476897,0.060685466186888304,random,CYP3A4,molbert,MAE
0.27063412370029316,0.0424105823657602,random,CYP3A4,molbert,R2
0.5265289816111224,0.040345254701619405,random,CYP3A4,molbert,Pearson_R
1.8111386753947194,0.09256865653310255,random,CYP2D6,molbert,RMSE
1.393670200844277,0.06961681732608609,random,CYP2D6,molbert,MAE
0.1777497514759057,0.055602870097413,random,CYP2D6,molbert,R2
0.4285618759755535,0.06725166761055469,random,CYP2D6,molbert,Pearson_R
2.410542853080625,0.1024368092719342,random,MOR,molbert,RMSE
1.8833425254988536,0.07158592364645769,random,MOR,molbert,MAE
0.3550567155174859,0.044282022532613353,random,MOR,molbert,R2
0.5996258092491209,0.03831115223932521,random,MOR,molbert,Pearson_R
2.365576900955483,0.06300748517522337,random,DOR,molbert,RMSE
1.8627548710083448,0.06535151343490793,random,DOR,molbert,MAE
0.40365687481893875,0.025854734304132113,random,DOR,molbert,R2
0.6437876980648956,0.023097998215524596,random,DOR,molbert,Pearson_R
2.527093531267404,0.09835386632561892,random,KOR,molbert,RMSE
1.9748836735859472,0.08337591731731712,random,KOR,molbert,MAE
0.3782745746139005,0.04131088282288602,random,KOR,molbert,R2
0.620474888971678,0.03578745997976981,random,KOR,molbert,Pearson_R
2.8983429720585066,0.435374394954564,random,MDR1,grover_base,RMSE
2.2003041571884547,0.2765376763035794,random,MDR1,grover_base,MAE
0.3124162517930982,0.19794705591231515,random,MDR1,grover_base,R2
0.6143565975701327,0.2452167243037597,random,MDR1,grover_base,Pearson_R
1.9640208009989377,0.12376535693866628,random,CYP3A4,grover_base,RMSE
1.4851609507002572,0.09451408165645836,random,CYP3A4,grover_base,MAE
0.1300788684548426,0.08577494010802932,random,CYP3A4,grover_base,R2
0.4044205100602302,0.14318765047001444,random,CYP3A4,grover_base,Pearson_R
1.9046247946064472,0.1374185227172046,random,CYP2D6,grover_base,RMSE
1.481631851529471,0.10148382197946719,random,CYP2D6,grover_base,MAE
0.08781871035554457,0.10932879523275606,random,CYP2D6,grover_base,R2
0.3431609183662772,0.16239774220208986,random,CYP2D6,grover_base,Pearson_R
2.497680065954111,0.3740303221016006,random,MOR,grover_base,RMSE
2.005312048019926,0.3356343662764649,random,MOR,grover_base,MAE
0.2961081687057323,0.1914719405654833,random,MOR,grover_base,R2
0.6142558226585539,0.15158089020685905,random,MOR,grover_base,Pearson_R
2.485560128720518,0.2923633889094486,random,DOR,grover_base,RMSE
1.9777968841412288,0.254824097324677,random,DOR,grover_base,MAE
0.33650461885997573,0.1358741738516251,random,DOR,grover_base,R2
0.663422436587499,0.10585562961324274,random,DOR,grover_base,Pearson_R
2.4737801965280912,0.27090845477508707,random,KOR,grover_base,RMSE
1.9562078683374533,0.22527991605506564,random,KOR,grover_base,MAE
0.3993399014709565,0.12613226861916674,random,KOR,grover_base,R2
0.704868730353562,0.07861799204884277,random,KOR,grover_base,Pearson_R
1.83251024507142,0.14535819257872656,random,MDR1,grover_base_rdkit,RMSE
1.3936475227953367,0.11465444711579745,random,MDR1,grover_base_rdkit,MAE
0.7268350149400099,0.05397276074484843,random,MDR1,grover_base_rdkit,R2
0.8590678940006983,0.031424803552439984,random,MDR1,grover_base_rdkit,Pearson_R
1.7303488783322816,0.10533069353592106,random,CYP3A4,grover_base_rdkit,RMSE
1.2865694824291714,0.07786487033793356,random,CYP3A4,grover_base_rdkit,MAE
0.3238965691604203,0.07334202924669896,random,CYP3A4,grover_base_rdkit,R2
0.5737098325763124,0.06582579138421406,random,CYP3A4,grover_base_rdkit,Pearson_R
1.7399739609925808,0.12184266508482133,random,CYP2D6,grover_base_rdkit,RMSE
1.3232105941967238,0.1019754450585135,random,CYP2D6,grover_base_rdkit,MAE
0.2388918592952169,0.08751377304031181,random,CYP2D6,grover_base_rdkit,R2
0.49669890358903424,0.0946240106136809,random,CYP2D6,grover_base_rdkit,Pearson_R
2.262494335107948,0.18671750408304594,random,MOR,grover_base_rdkit,RMSE
1.7349913890107913,0.16488229590152445,random,MOR,grover_base_rdkit,MAE
0.43026719965914423,0.07883210769422155,random,MOR,grover_base_rdkit,R2
0.665661436544728,0.05908118442929792,random,MOR,grover_base_rdkit,Pearson_R
2.0050707999627053,0.21510264914847385,random,DOR,grover_base_rdkit,RMSE
1.555550495628933,0.17921647291389875,random,DOR,grover_base_rdkit,MAE
0.5689345064664443,0.07842374641237274,random,DOR,grover_base_rdkit,R2
0.7595547139068214,0.04945821159885517,random,DOR,grover_base_rdkit,Pearson_R
2.206314756449048,0.2014354603944968,random,KOR,grover_base_rdkit,RMSE
1.7065146661505801,0.16836527055913245,random,KOR,grover_base_rdkit,MAE
0.5206899364902748,0.10325574083446924,random,KOR,grover_base_rdkit,R2
0.7267421828978173,0.07556395655741661,random,KOR,grover_base_rdkit,Pearson_R
